game_id,season_year,offense_lineup_id,core,player_a,player_b,defense_lineup_a,defense_lineup_b,strict_rim_access_y_a,strict_rim_access_n_a,strict_rim_access_y_b,strict_rim_access_n_b,broad_rim_access_y_a,broad_rim_access_n_a,broad_rim_access_y_b,broad_rim_access_n_b,recorded_rim_attempt_y_a,recorded_rim_attempt_n_a,recorded_rim_attempt_y_b,recorded_rim_attempt_n_b,restricted_area_foul_y_a,restricted_area_foul_n_a,restricted_area_foul_y_b,restricted_area_foul_n_b,rim_fg_pct_y_a,rim_fg_pct_n_a,rim_fg_pct_y_b,rim_fg_pct_n_b
22200012,2022,202397-203484-203932-203999-1629008,203903-1628374-1629012-1631117,200752,203482,200752-203903-1628374-1629012-1631117,203482-203903-1628374-1629012-1631117,0.0,1.0,1.0,3.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0
22200012,2022,203482-1627736-1629012-1629659-1631117,203484-203932-203999-1629008,202397,1627750,202397-203484-203932-203999-1629008,203484-203932-203999-1627750-1629008,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
22200012,2022,203482-203903-1628374-1629012-1631117,203484-203932-203999-1629008,202397,1628971,202397-203484-203932-203999-1629008,203484-203932-203999-1628971-1629008,0.0,3.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
22200012,2022,203484-203932-203999-1628971-1629008,203903-1628374-1629012-1631117,200752,203482,200752-203903-1628374-1629012-1631117,203482-203903-1628374-1629012-1631117,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0
22200013,2022,1626164-1626166-1628470-1628969-1629111,203493-203501-1626174-1629029,1627827,1628467,203493-203501-1626174-1627827-1629029,203493-203501-1626174-1628467-1629029,0.0,1.0,1.0,4.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0
22200013,2022,1626164-1626166-1628470-1628969-1629111,203501-1626174-1628467-1629029,203493,1630182,203493-203501-1626174-1628467-1629029,203501-1626174-1628467-1629029-1630182,1.0,4.0,3.0,9.0,1.0,4.0,4.0,9.0,1.0,4.0,3.0,9.0,0.0,4.0,0.0,9.0,1.0,1.0,2.0,3.0
22200013,2022,202687-1626164-1626166-1628470-1628969,203501-1627827-1629029-1630182,201580,1628467,201580-203501-1627827-1629029-1630182,203501-1627827-1628467-1629029-1630182,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
22200014,2022,1626159-1628404-1629014-1629642-1631101,203084-1626158-1626168-1630558,1628368,1628370,203084-1626158-1626168-1628368-1630558,203084-1626158-1626168-1628370-1630558,0.0,3.0,2.0,5.0,0.0,3.0,2.0,5.0,0.0,3.0,2.0,5.0,0.0,3.0,0.0,5.0,0.0,0.0,1.0,2.0
22200014,2022,1627734-1628368-1628989-1629056-1630558,203081-203924-1628404-1629014,1626159,1629234,203081-203924-1626159-1628404-1629014,203081-203924-1628404-1629014-1629234,1.0,4.0,0.0,2.0,1.0,4.0,0.0,2.0,1.0,4.0,0.0,2.0,0.0,4.0,0.0,2.0,1.0,1.0,0.0,0.0
22200014,2022,1627734-1628368-1628989-1629056-1630558,203081-203924-1628404-1629014,203994,1626159,203081-203924-203994-1628404-1629014,203081-203924-1626159-1628404-1629014,1.0,9.0,1.0,4.0,1.0,9.0,1.0,4.0,1.0,9.0,1.0,4.0,0.0,9.0,0.0,4.0,1.0,1.0,1.0,1.0
22200014,2022,1627734-1628368-1628989-1629056-1630558,203081-203924-1628404-1629014,203994,1629234,203081-203924-203994-1628404-1629014,203081-203924-1628404-1629014-1629234,1.0,9.0,0.0,2.0,1.0,9.0,0.0,2.0,1.0,9.0,0.0,2.0,0.0,9.0,0.0,2.0,1.0,1.0,0.0,0.0
22200014,2022,1627734-1628368-1628989-1629056-1630558,203081-203924-1628404-1629234,1629014,1631101,203081-203924-1628404-1629014-1629234,203081-203924-1628404-1629234-1631101,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
22200014,2022,203081-203924-1626159-1628404-1629014,1627734-1628368-1628989-1629056,203084,1630558,203084-1627734-1628368-1628989-1629056,1627734-1628368-1628989-1629056-1630558,2.0,4.0,2.0,5.0,2.0,4.0,2.0,5.0,2.0,4.0,2.0,5.0,1.0,4.0,0.0,5.0,1.0,2.0,2.0,2.0
22200014,2022,203081-203924-1626159-1628404-1629234,203084-1628370-1629056-1630558,1626158,1627734,203084-1626158-1628370-1629056-1630558,203084-1627734-1628370-1629056-1630558,1.0,3.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0
22200014,2022,203081-203924-203994-1628404-1629014,1627734-1628989-1629056-1630558,1628368,1629644,1627734-1628368-1628989-1629056-1630558,1627734-1628989-1629056-1629644-1630558,1.0,10.0,1.0,1.0,2.0,10.0,1.0,1.0,1.0,10.0,1.0,1.0,0.0,10.0,0.0,1.0,0.0,1.0,0.0,1.0
22200014,2022,203081-203924-203994-1628404-1629014,1627734-1628989-1629056-1629644,203084,1630558,203084-1627734-1628989-1629056-1629644,1627734-1628989-1629056-1629644-1630558,2.0,5.0,1.0,1.0,2.0,5.0,1.0,1.0,2.0,5.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0,1.0
22200014,2022,203081-203924-203994-1628404-1629014,203084-1627734-1628989-1629644,1628368,1629056,203084-1627734-1628368-1628989-1629644,203084-1627734-1628989-1629056-1629644,5.0,10.0,2.0,5.0,6.0,10.0,2.0,5.0,5.0,10.0,2.0,5.0,0.0,10.0,0.0,5.0,3.0,5.0,0.0,2.0
22200014,2022,203084-1626158-1626168-1628370-1630558,1628404-1629014-1629642-1631101,1626159,1629234,1626159-1628404-1629014-1629642-1631101,1628404-1629014-1629234-1629642-1631101,1.0,5.0,0.0,3.0,1.0,5.0,0.0,3.0,1.0,5.0,0.0,3.0,0.0,5.0,0.0,3.0,0.0,1.0,0.0,0.0
22200014,2022,203084-1626158-1626168-1628370-1630558,1626159-1629014-1629642-1631101,1628404,1629234,1626159-1628404-1629014-1629642-1631101,1626159-1629014-1629234-1629642-1631101,1.0,5.0,1.0,4.0,1.0,5.0,1.0,4.0,1.0,5.0,1.0,4.0,0.0,5.0,0.0,4.0,0.0,1.0,1.0,1.0
22200014,2022,203084-1626158-1626168-1628370-1630558,1626159-1628404-1629014-1629642,203081,1631101,203081-1626159-1628404-1629014-1629642,1626159-1628404-1629014-1629642-1631101,0.0,1.0,1.0,5.0,0.0,1.0,1.0,5.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0
22200014,2022,203084-1626158-1626168-1628370-1630558,1629014-1629234-1629642-1631101,1626159,1628404,1626159-1629014-1629234-1629642-1631101,1628404-1629014-1629234-1629642-1631101,1.0,4.0,0.0,3.0,1.0,4.0,0.0,3.0,1.0,4.0,0.0,3.0,0.0,4.0,0.0,3.0,1.0,1.0,0.0,0.0
22200014,2022,203084-1627734-1628989-1629056-1629644,203081-203924-1628404-1629234,1626159,1629014,203081-203924-1626159-1628404-1629234,203081-203924-1628404-1629014-1629234,0.0,2.0,3.0,5.0,0.0,2.0,3.0,5.0,0.0,2.0,3.0,5.0,0.0,2.0,0.0,5.0,0.0,0.0,3.0,3.0
22200014,2022,203084-1627734-1628989-1629056-1629644,203081-203924-1628404-1629014,203994,1629234,203081-203924-203994-1628404-1629014,203081-203924-1628404-1629014-1629234,1.0,4.0,3.0,5.0,1.0,4.0,3.0,5.0,1.0,4.0,3.0,5.0,0.0,4.0,0.0,5.0,0.0,1.0,3.0,3.0
22200015,2022,200782-1627863-1629001-1629680-1630178,201588-203507-1628960-1629670,201950,1626171,201588-201950-203507-1628960-1629670,201588-203507-1626171-1628960-1629670,0.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0
22200015,2022,200782-201935-202699-203954-1630178,201572-201950-1628960-1628975,203507,1626171,201572-201950-203507-1628960-1628975,201572-201950-1626171-1628960-1628975,3.0,10.0,0.0,2.0,3.0,10.0,0.0,2.0,3.0,10.0,0.0,2.0,1.0,10.0,0.0,2.0,1.0,3.0,0.0,0.0
22200015,2022,200782-203954-1627863-1629001-1630178,201588-202083-203507-1629670,201586,1626171,201586-201588-202083-203507-1629670,201588-202083-203507-1626171-1629670,2.0,7.0,2.0,8.0,3.0,7.0,2.0,8.0,2.0,7.0,2.0,8.0,0.0,7.0,0.0,8.0,1.0,2.0,1.0,2.0
22200015,2022,201572-201950-202083-203507-1628960,200782-202699-203954-1629680,1627863,1630178,200782-202699-203954-1627863-1629680,200782-202699-203954-1629680-1630178,0.0,1.0,1.0,5.0,0.0,1.0,1.0,5.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0
22200016,2022,201566-203076-1629022-1629308-1630559,202322-202331-202694-1626181,202695,1627826,202322-202331-202694-202695-1626181,202322-202331-202694-1626181-1627826,1.0,1.0,3.0,7.0,1.0,1.0,3.0,7.0,1.0,1.0,2.0,7.0,0.0,1.0,2.0,7.0,1.0,1.0,2.0,2.0
22200016,2022,201587-202322-203496-1626181-1628379,2544-201976-203076-1629308,1629022,1630346,2544-201976-203076-1629022-1629308,2544-201976-203076-1629308-1630346,2.0,5.0,0.0,2.0,2.0,5.0,0.0,2.0,2.0,5.0,0.0,2.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0
22200016,2022,202322-202331-202694-202695-1626181,201566-203076-1629022-1630559,2544,1629308,2544-201566-203076-1629022-1630559,201566-203076-1629022-1629308-1630559,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
22200016,2022,202322-202331-202695-1627826-1628379,2544-201976-203076-1629022,201566,1630559,2544-201566-201976-203076-1629022,2544-201976-203076-1629022-1630559,0.0,5.0,0.0,2.0,0.0,5.0,0.0,2.0,0.0,5.0,0.0,2.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0
22200016,2022,202322-202694-202695-203496-1626181,201566-1627745-1629022-1629134,2544,1629308,2544-201566-1627745-1629022-1629134,201566-1627745-1629022-1629134-1629308,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
22200016,2022,202322-202694-202695-203496-1626181,2544-201566-1627745-1629022,1629134,1630559,2544-201566-1627745-1629022-1629134,2544-201566-1627745-1629022-1630559,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
22200016,2022,202322-202694-202695-203496-1626181,2544-201566-1629022-1630559,203076,1627745,2544-201566-203076-1629022-1630559,2544-201566-1627745-1629022-1630559,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
22200016,2022,202322-202694-202695-203496-1626181,2544-201566-203076-1629022,201976,1630559,2544-201566-201976-203076-1629022,2544-201566-203076-1629022-1630559,1.0,10.0,1.0,2.0,3.0,10.0,1.0,2.0,1.0,10.0,0.0,2.0,0.0,10.0,1.0,2.0,1.0,1.0,0.0,0.0
22200016,2022,202331-202694-202704-1626181-1627826,2544-201566-203076-1629022,201976,1630559,2544-201566-201976-203076-1629022,2544-201566-203076-1629022-1630559,1.0,11.0,0.0,2.0,1.0,11.0,0.0,2.0,1.0,11.0,0.0,2.0,0.0,11.0,0.0,2.0,1.0,1.0,0.0,0.0
22200016,2022,2544-1629134-1629308-1630346-1630559,201587-202331-203496-1628379,202322,202704,201587-202322-202331-203496-1628379,201587-202331-202704-203496-1628379,1.0,6.0,1.0,6.0,1.0,6.0,1.0,6.0,1.0,6.0,1.0,6.0,0.0,6.0,0.0,6.0,1.0,1.0,0.0,1.0
22200016,2022,2544-1629134-1629308-1630346-1630559,202331-202704-203496-1628379,201587,1627826,201587-202331-202704-203496-1628379,202331-202704-203496-1627826-1628379,1.0,6.0,0.0,4.0,1.0,6.0,0.0,4.0,1.0,6.0,0.0,4.0,0.0,6.0,0.0,4.0,0.0,1.0,0.0,0.0
22200017,2022,1626204-1627742-1630230-1630530-1630631,202330-1626162-1629667-1630208,1626179,1628372,202330-1626162-1626179-1629667-1630208,202330-1626162-1628372-1629667-1630208,0.0,2.0,0.0,3.0,1.0,2.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0
22200017,2022,1626204-1627742-1630230-1630530-1630631,202330-1628372-1629667-1630208,1626162,1630547,202330-1626162-1628372-1629667-1630208,202330-1628372-1629667-1630208-1630547,0.0,3.0,0.0,4.0,0.0,3.0,1.0,4.0,0.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0
22200017,2022,202330-1626162-1626179-1629023-1629667,203468-1627742-1629627-1630529,202685,1630230,202685-203468-1627742-1629627-1630529,203468-1627742-1629627-1630230-1630529,1.0,4.0,0.0,2.0,1.0,4.0,0.0,2.0,1.0,4.0,0.0,2.0,0.0,4.0,0.0,2.0,1.0,1.0,0.0,0.0
22200017,2022,202330-1626162-1626179-1629667-1630208,1627742-1629627-1630230-1630631,202685,1626204,202685-1627742-1629627-1630230-1630631,1626204-1627742-1629627-1630230-1630631,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
22200017,2022,202330-1626162-1626179-1629667-1630208,1626204-1627742-1630230-1630631,1629627,1630530,1626204-1627742-1629627-1630230-1630631,1626204-1627742-1630230-1630530-1630631,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0
22200017,2022,202330-1626162-1626179-1629667-1630208,1626204-1627742-1629627-1630230,203468,1630631,203468-1626204-1627742-1629627-1630230,1626204-1627742-1629627-1630230-1630631,1.0,10.0,0.0,2.0,1.0,10.0,0.0,2.0,1.0,10.0,0.0,2.0,0.0,10.0,0.0,2.0,1.0,1.0,0.0,0.0
22200017,2022,202685-1627742-1629627-1630230-1630631,202330-1626162-1629667-1630208,1626179,1628372,202330-1626162-1626179-1629667-1630208,202330-1626162-1628372-1629667-1630208,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0
22200017,2022,202685-203468-1627742-1630230-1630529,202330-203486-1626162-1629023,1626179,1628372,202330-203486-1626162-1626179-1629023,202330-203486-1626162-1628372-1629023,0.0,3.0,0.0,3.0,0.0,3.0,1.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0
22200018,2022,1626196-1628380-1629640-1630170-1630563,204456-1629614-1630174-1631097,1629048,1630543,204456-1629048-1629614-1630174-1631097,204456-1629614-1630174-1630543-1631097,3.0,12.0,0.0,6.0,3.0,12.0,0.0,6.0,1.0,12.0,0.0,6.0,2.0,12.0,0.0,6.0,0.0,1.0,0.0,0.0
22200018,2022,1627741-1629048-1629614-1630169-1630537,1626196-1627751-1628966-1629640,1630200,1630563,1626196-1627751-1628966-1629640-1630200,1626196-1627751-1628966-1629640-1630563,0.0,4.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
22200018,2022,201949-204456-1629614-1630174-1630543,1626196-1628380-1630200-1630563,203926,1628966,203926-1626196-1628380-1630200-1630563,1626196-1628380-1628966-1630200-1630563,1.0,6.0,0.0,3.0,1.0,6.0,0.0,3.0,1.0,6.0,0.0,3.0,0.0,6.0,0.0,3.0,1.0,1.0,0.0,0.0
22200018,2022,201949-204456-1629614-1630174-1630543,203926-1626196-1628380-1630563,1629640,1630200,203926-1626196-1628380-1629640-1630563,203926-1626196-1628380-1630200-1630563,1.0,1.0,1.0,6.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,6.0,0.0,1.0,0.0,6.0,0.0,1.0,1.0,1.0
22200018,2022,204456-1629048-1629614-1630174-1631097,203926-1626196-1630170-1630200,1627751,1628380,203926-1626196-1627751-1630170-1630200,203926-1626196-1628380-1630170-1630200,1.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
22200018,2022,204456-1629048-1629614-1630537-1631097,1626196-1627751-1630170-1630200,203926,1628966,203926-1626196-1627751-1630170-1630200,1626196-1627751-1628966-1630170-1630200,1.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0
22200018,2022,204456-1629614-1630174-1630543-1631097,1626196-1628380-1630170-1630563,203926,1629640,203926-1626196-1628380-1630170-1630563,1626196-1628380-1629640-1630170-1630563,2.0,6.0,3.0,7.0,2.0,6.0,4.0,7.0,2.0,6.0,3.0,7.0,0.0,6.0,0.0,7.0,2.0,2.0,2.0,3.0
22200018,2022,204456-1629614-1630174-1630543-1631097,1626196-1628380-1629640-1630563,203926,1630170,203926-1626196-1628380-1629640-1630563,1626196-1628380-1629640-1630170-1630563,0.0,2.0,3.0,7.0,0.0,2.0,4.0,7.0,0.0,2.0,3.0,7.0,0.0,2.0,0.0,7.0,0.0,0.0,2.0,3.0
22200018,2022,204456-1629614-1630174-1630543-1631097,203926-1626196-1628380-1630563,1629640,1630170,203926-1626196-1628380-1629640-1630563,203926-1626196-1628380-1630170-1630563,0.0,2.0,2.0,6.0,0.0,2.0,2.0,6.0,0.0,2.0,2.0,6.0,0.0,2.0,0.0,6.0,0.0,0.0,2.0,2.0
22200019,2022,201609-201942-203083-1629632-1629750,203078-1626153-1629060-1629655,203115,1628398,203078-203115-1626153-1629060-1629655,203078-1626153-1628398-1629060-1629655,1.0,6.0,0.0,4.0,1.0,6.0,0.0,4.0,1.0,6.0,0.0,4.0,0.0,6.0,0.0,4.0,1.0,1.0,0.0,0.0
22200019,2022,201609-201942-203083-1629632-1629750,203115-1626153-1629060-1629655,203078,1630264,203078-203115-1626153-1629060-1629655,203115-1626153-1629060-1629655-1630264,1.0,6.0,0.0,2.0,1.0,6.0,0.0,2.0,1.0,6.0,0.0,2.0,0.0,6.0,0.0,2.0,1.0,1.0,0.0,0.0
22200019,2022,201942-202696-1629632-1629750-1630245,203078-204001-1628398-1629060,1626153,1628420,203078-204001-1626153-1628398-1629060,203078-204001-1628398-1628420-1629060,0.0,3.0,1.0,2.0,0.0,3.0,1.0,2.0,0.0,3.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0
22200019,2022,201942-202696-1629632-1630172-1630245,203078-204001-1628398-1630166,1626153,1628420,203078-204001-1626153-1628398-1630166,203078-204001-1628398-1628420-1630166,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0
22200019,2022,201942-203083-1629632-1630172-1630245,203115-204001-1626153-1629060,203078,1630264,203078-203115-204001-1626153-1629060,203115-204001-1626153-1629060-1630264,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
22200019,2022,203078-1626153-1628398-1629060-1629655,201609-201942-1629632-1629750,202696,203083,201609-201942-202696-1629632-1629750,201609-201942-203083-1629632-1629750,0.0,3.0,2.0,3.0,0.0,3.0,2.0,3.0,0.0,3.0,2.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,2.0
22200019,2022,203078-1626153-1628398-1629060-1630166,201942-202696-1627936-1629632,201609,1630245,201609-201942-202696-1627936-1629632,201942-202696-1627936-1629632-1630245,0.0,3.0,0.0,6.0,0.0,3.0,0.0,6.0,0.0,3.0,0.0,6.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0
22200019,2022,203078-203115-1626153-1629060-1629655,201609-203083-1629632-1629750,201942,1630172,201609-201942-203083-1629632-1629750,201609-203083-1629632-1629750-1630172,1.0,7.0,0.0,7.0,1.0,7.0,0.0,7.0,1.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,1.0,0.0,0.0
22200019,2022,203078-204001-1628398-1628420-1630166,201942-202696-1627936-1629632,201609,1630245,201609-201942-202696-1627936-1629632,201942-202696-1627936-1629632-1630245,0.0,3.0,0.0,5.0,0.0,3.0,0.0,5.0,0.0,3.0,0.0,5.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0
22200019,2022,203078-204001-1628398-1628420-1630166,201609-201942-202696-1627936,1629632,1630245,201609-201942-202696-1627936-1629632,201609-201942-202696-1627936-1630245,0.0,3.0,1.0,3.0,0.0,3.0,1.0,3.0,0.0,3.0,1.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0
22200019,2022,203078-204001-1628398-1628420-1630166,201942-202696-1627936-1630245,201609,1629632,201609-201942-202696-1627936-1630245,201942-202696-1627936-1629632-1630245,1.0,3.0,0.0,5.0,1.0,3.0,0.0,5.0,1.0,3.0,0.0,5.0,0.0,3.0,0.0,5.0,0.0,1.0,0.0,0.0
22200019,2022,203078-204001-1628398-1628420-1630166,201942-202696-1627936-1630245,201609,1629750,201609-201942-202696-1627936-1630245,201942-202696-1627936-1629750-1630245,1.0,3.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0
22200019,2022,203078-204001-1628398-1628420-1630166,201942-202696-1627936-1630245,201609,1630172,201609-201942-202696-1627936-1630245,201942-202696-1627936-1630172-1630245,1.0,3.0,2.0,9.0,1.0,3.0,2.0,9.0,1.0,3.0,2.0,9.0,0.0,3.0,0.0,9.0,0.0,1.0,2.0,2.0
22200019,2022,203078-204001-1628398-1628420-1630166,201942-202696-1627936-1630245,1629632,1629750,201942-202696-1627936-1629632-1630245,201942-202696-1627936-1629750-1630245,0.0,5.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
22200019,2022,203078-204001-1628398-1628420-1630166,201942-202696-1627936-1630245,1629632,1630172,201942-202696-1627936-1629632-1630245,201942-202696-1627936-1630172-1630245,0.0,5.0,2.0,9.0,0.0,5.0,2.0,9.0,0.0,5.0,2.0,9.0,0.0,5.0,0.0,9.0,0.0,0.0,2.0,2.0
22200019,2022,203078-204001-1628398-1628420-1630166,201942-202696-1627936-1630245,1629750,1630172,201942-202696-1627936-1629750-1630245,201942-202696-1627936-1630172-1630245,0.0,1.0,2.0,9.0,0.0,1.0,2.0,9.0,0.0,1.0,2.0,9.0,0.0,1.0,0.0,9.0,0.0,0.0,2.0,2.0
22200019,2022,203078-204001-1628398-1628420-1630166,201942-202696-1629632-1630245,1627936,1630172,201942-202696-1627936-1629632-1630245,201942-202696-1629632-1630172-1630245,0.0,5.0,1.0,3.0,0.0,5.0,1.0,3.0,0.0,5.0,1.0,3.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,1.0
22200019,2022,203078-204001-1628398-1628420-1630166,201942-202696-1629750-1630245,1627936,1630172,201942-202696-1627936-1629750-1630245,201942-202696-1629750-1630172-1630245,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
22200019,2022,203078-204001-1628398-1628420-1630166,201942-202696-1630172-1630245,1627936,1629632,201942-202696-1627936-1630172-1630245,201942-202696-1629632-1630172-1630245,2.0,9.0,1.0,3.0,2.0,9.0,1.0,3.0,2.0,9.0,1.0,3.0,0.0,9.0,0.0,3.0,2.0,2.0,0.0,1.0
22200019,2022,203078-204001-1628398-1628420-1630166,201942-202696-1630172-1630245,1627936,1629750,201942-202696-1627936-1630172-1630245,201942-202696-1629750-1630172-1630245,2.0,9.0,0.0,2.0,2.0,9.0,0.0,2.0,2.0,9.0,0.0,2.0,0.0,9.0,0.0,2.0,2.0,2.0,0.0,0.0
22200019,2022,203078-204001-1628398-1628420-1630166,201942-202696-1630172-1630245,1629632,1629750,201942-202696-1629632-1630172-1630245,201942-202696-1629750-1630172-1630245,1.0,3.0,0.0,2.0,1.0,3.0,0.0,2.0,1.0,3.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0
22200019,2022,203115-1626153-1629060-1629655-1630264,201609-201942-203083-1629632,1629750,1630245,201609-201942-203083-1629632-1629750,201609-201942-203083-1629632-1630245,0.0,3.0,1.0,7.0,0.0,3.0,2.0,7.0,0.0,3.0,1.0,7.0,0.0,3.0,0.0,7.0,0.0,0.0,1.0,1.0
22200020,2022,1627749-1628381-1629027-1629631-1630168,203082-1628976-1630532-1631094,1630175,1630591,203082-1628976-1630175-1630532-1631094,203082-1628976-1630532-1630591-1631094,1.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0
22200020,2022,1628964-1629626-1629643-1630175-1630181,203200-203991-1628988-1629027,1628381,1630552,203200-203991-1628381-1628988-1629027,203200-203991-1628988-1629027-1630552,0.0,7.0,4.0,12.0,0.0,7.0,5.0,12.0,0.0,7.0,3.0,12.0,0.0,7.0,2.0,12.0,0.0,0.0,2.0,3.0
22200020,2022,203082-1628976-1630532-1630591-1631094,1627749-1628381-1629027-1629631,203991,1630168,203991-1627749-1628381-1629027-1629631,1627749-1628381-1629027-1629631-1630168,2.0,9.0,1.0,3.0,2.0,9.0,1.0,3.0,2.0,9.0,1.0,3.0,0.0,9.0,0.0,3.0,1.0,2.0,1.0,1.0
22200020,2022,203200-203991-1628381-1628988-1629027,1628976-1630181-1630532-1631094,1629643,1630591,1628976-1629643-1630181-1630532-1631094,1628976-1630181-1630532-1630591-1631094,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
22200020,2022,203200-203991-1628381-1628988-1629027,1628976-1630181-1630532-1631094,203082,1629643,203082-1628976-1630181-1630532-1631094,1628976-1629643-1630181-1630532-1631094,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
22200020,2022,203200-203991-1628381-1628988-1629027,1628976-1630181-1630532-1631094,203082,1630591,203082-1628976-1630181-1630532-1631094,1628976-1630181-1630532-1630591-1631094,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
