season_year,target_season,player_id,player_name,poss_season,w_poss,prior_o,prior_d,m500_o,m500_d,m500,m2000_o,m2000_d,m2000,m4000_o,m4000_d,m4000,m8000_o,m8000_d,m8000,next_year,metric_o,metric_d,metric
2013,2013-14,101114,Deron Williams,5611.2,13159.4,3.238,0.355,5.644,-1.388,4.257,4.949,-0.965,3.984,4.502,-0.712,3.791,4.042,-0.426,3.616,2014,4.502,-0.712,3.791
2013,2013-14,101115,Andrew Bynum,1284.8,4992.0,-2.957,1.892,-3.921,5.048,1.127,-3.376,3.792,0.416,-3.108,3.141,0.032,-2.912,2.618,-0.293,2014,-3.108,3.141,0.032
2013,2013-14,101122,Danny Granger,2059.8,6544.1,0.679,-0.788,4.527,-1.724,2.803,3.568,-1.31,2.258,2.923,-1.172,1.752,2.258,-1.067,1.192,2014,2.923,-1.172,1.752
2013,2013-14,101123,Gerald Green,4075.5,5443.7,3.536,-1.737,1.046,-1.958,-0.912,1.528,-1.918,-0.39,1.926,-1.866,0.06,2.358,-1.802,0.555,2014,1.926,-1.866,0.06
2013,2013-14,101126,Nate Robinson,2121.4,6941.2,3.393,-2.0,2.903,-0.04,2.863,2.586,-0.504,2.082,2.571,-0.806,1.765,2.684,-1.121,1.562,2014,2.571,-0.806,1.765
2013,2013-14,101127,Jarrett Jack,5964.4,11627.4,0.425,0.492,0.962,-1.902,-0.94,0.52,-1.428,-0.908,0.377,-1.103,-0.726,0.305,-0.734,-0.428,2014,0.377,-1.103,-0.726
2013,2013-14,101128,Francisco Garcia,2692.8,5583.7,0.527,0.172,0.336,-1.197,-0.86,0.533,-1.015,-0.482,0.638,-0.813,-0.175,0.7,-0.568,0.132,2014,0.638,-0.813,-0.175
2013,2013-14,101131,Jason Maxiell,1220.5,5598.8,-3.812,1.865,-3.718,3.803,0.085,-3.901,3.139,-0.762,-4.013,2.841,-1.172,-4.066,2.587,-1.478,2014,-4.013,2.841,-1.172
2013,2013-14,101133,Ian Mahinmi,3091.4,6035.4,-3.74,3.018,-6.496,5.784,-0.712,-5.553,4.767,-0.786,-5.081,4.331,-0.75,-4.668,3.967,-0.702,2014,-5.081,4.331,-0.75
2013,2013-14,101135,David Lee,5890.4,13296.9,-0.111,0.612,0.121,1.257,1.378,0.074,1.144,1.219,0.046,1.092,1.138,0.041,1.028,1.068,2014,0.046,1.092,1.138
2013,2013-14,101138,Brandon Bass,5804.9,11257.8,-1.759,1.626,-4.219,1.223,-2.996,-3.544,1.164,-2.379,-3.165,1.253,-1.912,-2.821,1.396,-1.425,2014,-3.165,1.253,-1.912
2013,2013-14,101139,CJ Miles,2449.8,6462.4,2.932,-0.875,3.373,-1.134,2.239,2.888,-0.956,1.932,2.762,-0.94,1.821,2.744,-0.953,1.791,2014,2.762,-0.94,1.821
2013,2013-14,101141,Ersan Ilyasova,4042.0,8724.8,-0.33,1.781,1.43,1.433,2.862,1.029,1.398,2.427,0.701,1.437,2.138,0.365,1.492,1.857,2014,0.701,1.437,2.138
2013,2013-14,101142,Ronny Turiaf,1492.0,3591.3,-3.964,3.967,-3.586,2.886,-0.7,-3.307,3.051,-0.256,-3.362,3.252,-0.11,-3.505,3.467,-0.037,2014,-3.362,3.252,-0.11
2013,2013-14,101145,Monta Ellis,7939.6,15248.4,2.182,0.163,4.192,-3.115,1.077,3.555,-2.671,0.884,3.228,-2.278,0.95,2.933,-1.799,1.135,2014,3.228,-2.278,0.95
2013,2013-14,101150,Lou Williams,3808.4,7987.7,2.686,-1.252,2.667,-2.603,0.064,2.337,-2.063,0.274,2.256,-1.77,0.486,2.253,-1.526,0.728,2014,2.256,-1.77,0.486
2013,2013-14,101154,Andray Blatche,3956.9,8205.0,-0.598,1.843,-0.967,1.795,0.828,-0.838,1.412,0.574,-0.832,1.357,0.525,-0.833,1.414,0.581,2014,-0.832,1.357,0.525
2013,2013-14,101155,Ryan Gomes,85.6,2655.5,-2.393,-1.078,-0.826,-1.405,-2.231,-1.54,-1.301,-2.841,-1.881,-1.257,-3.138,-2.123,-1.222,-3.345,2014,-1.881,-1.257,-3.138
2013,2013-14,101161,Amir Johnson,5710.6,10540.0,-1.23,2.222,-0.356,5.392,5.036,-0.56,4.373,3.814,-0.787,3.804,3.016,-1.03,3.28,2.25,2014,-0.787,3.804,3.016
2013,2013-14,101162,Marcin Gortat,7323.3,12085.0,-1.776,2.966,-2.523,5.038,2.515,-1.835,4.3,2.465,-1.595,3.917,2.322,-1.503,3.598,2.095,2014,-1.595,3.917,2.322
2013,2013-14,101179,Ronnie Price,932.6,2562.5,1.061,0.777,-1.889,1.201,-0.688,-1.2,1.319,0.119,-0.588,1.236,0.648,0.008,1.098,1.107,2014,-0.588,1.236,0.648
2013,2013-14,101181,Jose Calderon,6122.0,11315.4,2.604,0.732,3.59,-0.831,2.759,3.255,-0.766,2.489,3.06,-0.67,2.39,2.87,-0.487,2.384,2014,3.06,-0.67,2.39
2013,2013-14,101183,Shavlik Randolph,182.5,461.6,-2.311,1.434,-0.57,2.517,1.947,-1.713,1.813,0.101,-2.011,1.631,-0.379,-2.17,1.528,-0.642,2014,-2.011,1.631,-0.379
2013,2013-14,101187,Alan Anderson,4727.0,6630.5,0.504,0.436,-1.406,0.322,-1.085,-1.091,0.264,-0.827,-0.764,0.263,-0.501,-0.404,0.288,-0.115,2014,-0.764,0.263,-0.501
2013,2013-14,101198,Will Bynum,2675.2,5412.7,2.035,-1.998,1.43,-4.027,-2.597,1.626,-3.14,-1.514,1.722,-2.685,-0.963,1.806,-2.341,-0.535,2014,1.722,-2.685,-0.963
2013,2013-14,101236,Chuck Hayes,1816.9,5726.8,-3.533,2.306,-3.37,4.357,0.987,-3.205,3.529,0.324,-3.195,3.097,-0.099,-3.24,2.753,-0.487,2014,-3.195,3.097,-0.099
2013,2013-14,101249,John Lucas III,1446.3,2825.9,-0.465,-1.62,-0.861,0.719,-0.142,-0.791,-0.021,-0.812,-0.709,-0.473,-1.182,-0.63,-0.876,-1.506,2014,-0.709,-0.473,-1.182
2013,2013-14,200745,Andrea Bargnani,3123.0,6788.4,-0.668,2.044,-0.383,0.55,0.167,-0.562,0.422,-0.14,-0.702,0.587,-0.115,-0.808,0.882,0.074,2014,-0.702,0.587,-0.115
2013,2013-14,200746,LaMarcus Aldridge,6606.5,14515.4,0.102,2.535,-0.014,5.264,5.25,-0.114,4.567,4.453,-0.206,4.098,3.892,-0.258,3.631,3.373,2014,-0.206,4.098,3.892
2013,2013-14,200751,Randy Foye,6148.2,10799.2,3.022,-1.11,2.56,-1.267,1.293,2.282,-1.258,1.024,2.32,-1.299,1.021,2.481,-1.346,1.136,2014,2.32,-1.299,1.021
2013,2013-14,200752,Rudy Gay,6271.5,13334.8,1.609,-0.066,0.37,0.628,0.998,0.453,0.701,1.154,0.611,0.648,1.259,0.818,0.532,1.35,2014,0.611,0.648,1.259
2013,2013-14,200755,JJ Redick,3819.2,9992.5,4.173,-1.904,5.345,-3.015,2.331,4.922,-2.736,2.186,4.679,-2.524,2.155,4.468,-2.312,2.156,2014,4.679,-2.524,2.155
2013,2013-14,200756,Hilton Armstrong,241.5,789.4,-2.318,2.965,-2.292,2.42,0.128,-2.208,2.564,0.356,-2.234,2.679,0.446,-2.262,2.774,0.512,2014,-2.234,2.679,0.446
2013,2013-14,200757,Thabo Sefolosha,3931.7,9909.7,0.11,0.168,-0.435,0.756,0.321,-0.573,0.924,0.351,-0.542,0.913,0.371,-0.443,0.821,0.378,2014,-0.542,0.913,0.371
2013,2013-14,200758,Ronnie Brewer,395.5,4755.7,1.102,0.022,-0.226,-0.962,-1.188,0.108,-0.481,-0.373,0.419,-0.259,0.16,0.709,-0.102,0.607,2014,0.419,-0.259,0.16
2013,2013-14,200761,Shawne Williams,1007.9,1344.8,-0.53,1.024,-1.097,2.296,1.199,-0.86,1.561,0.701,-0.733,1.281,0.549,-0.634,1.106,0.472,2014,-0.733,1.281,0.549
2013,2013-14,200765,Rajon Rondo,2529.9,8985.7,2.47,0.259,5.047,-3.167,1.88,4.024,-2.099,1.925,3.498,-1.431,2.067,3.049,-0.805,2.244,2014,3.498,-1.431,2.067
2013,2013-14,200768,Kyle Lowry,7322.5,12434.0,4.932,0.381,6.306,-0.508,5.798,5.849,-0.27,5.578,5.589,-0.106,5.482,5.34,0.073,5.414,2014,5.589,-0.106,5.482
2013,2013-14,200769,Shannon Brown,612.4,4628.9,-2.437,-1.877,0.018,-2.465,-2.447,-0.868,-1.912,-2.78,-1.321,-1.724,-3.045,-1.695,-1.664,-3.36,2014,-1.321,-1.724,-3.045
2013,2013-14,200770,Jordan Farmar,2077.4,3769.0,2.721,-1.493,2.65,-2.674,-0.024,2.723,-2.328,0.394,2.736,-2.127,0.609,2.735,-1.953,0.782,2014,2.736,-2.127,0.609
2013,2013-14,200777,Joel Freeland,1774.3,2058.9,-2.94,1.616,-3.898,0.832,-3.066,-3.317,1.055,-2.262,-3.121,1.216,-1.905,-3.012,1.354,-1.658,2014,-3.121,1.216,-1.905
2013,2013-14,200779,Steve Novak,1305.9,4520.2,0.948,0.714,3.157,0.862,4.018,2.412,0.861,3.273,1.945,0.892,2.837,1.532,0.888,2.42,2014,1.945,0.892,2.837
2013,2013-14,200780,Solomon Jones,213.0,969.0,-4.296,2.265,-3.914,1.349,-2.565,-3.916,1.641,-2.276,-4.027,1.849,-2.177,-4.132,2.01,-2.121,2014,-4.027,1.849,-2.177
2013,2013-14,200782,P.J. Tucker,4264.3,5566.4,-0.103,0.906,2.031,-2.247,-0.216,1.098,-0.988,0.11,0.616,-0.325,0.291,0.256,0.194,0.451,2014,0.616,-0.325,0.291
2013,2013-14,200794,Paul Millsap,7580.0,13593.6,0.805,2.409,0.935,3.098,4.033,0.975,2.482,3.457,0.931,2.26,3.191,0.866,2.169,3.034,2014,0.931,2.26,3.191
2013,2013-14,200797,Ryan Hollins,1204.6,3417.6,-3.734,2.581,-4.564,3.094,-1.469,-4.194,2.673,-1.521,-4.041,2.588,-1.453,-3.925,2.56,-1.366,2014,-4.041,2.588,-1.453
2013,2013-14,200811,Lou Amundson,445.0,2441.1,-3.612,2.99,-4.445,2.17,-2.275,-4.05,2.513,-1.537,-3.886,2.726,-1.16,-3.762,2.866,-0.896,2014,-3.886,2.726,-1.16
2013,2013-14,200826,J.J. Barea,3975.8,8132.9,1.185,-1.777,1.122,-0.689,0.433,1.031,-0.952,0.079,1.094,-1.116,-0.022,1.18,-1.288,-0.108,2014,1.094,-1.116,-0.022
2013,2013-14,200839,Mike Harris,553.0,456.0,-0.962,1.235,1.094,2.243,3.337,-0.14,1.598,1.458,-0.488,1.421,0.933,-0.698,1.318,0.619,2014,-0.488,1.421,0.933
2013,2013-14,201141,Greg Oden,516.8,862.2,-3.01,3.096,-2.783,1.452,-1.331,-2.775,2.327,-0.449,-2.855,2.66,-0.195,-2.922,2.864,-0.058,2014,-2.855,2.66,-0.195
2013,2013-14,201142,Kevin Durant,7607.1,18029.8,6.913,-1.327,8.782,-1.232,7.55,7.95,-1.016,6.934,7.513,-0.894,6.618,7.174,-0.821,6.352,2014,7.513,-0.894,6.618
2013,2013-14,201143,Al Horford,3674.4,9561.5,-0.165,1.646,-2.094,4.508,2.414,-1.611,3.578,1.967,-1.336,3.117,1.782,-1.051,2.716,1.665,2014,-1.336,3.117,1.782
2013,2013-14,201144,Mike Conley,6615.5,14905.7,4.141,-0.093,5.585,0.605,6.191,4.802,0.778,5.581,4.362,0.788,5.15,3.985,0.739,4.725,2014,4.362,0.788,5.15
2013,2013-14,201145,Jeff Green,7674.1,12356.0,1.521,-0.625,-0.549,-0.264,-0.813,-0.473,-0.292,-0.764,-0.264,-0.316,-0.58,0.041,-0.347,-0.306,2014,-0.264,-0.316,-0.58
2013,2013-14,201147,Corey Brewer,7428.3,11182.2,2.117,-1.146,5.268,-3.465,1.804,4.599,-3.296,1.303,4.193,-3.048,1.144,3.761,-2.687,1.074,2014,4.193,-3.048,1.144
2013,2013-14,201148,Brandan Wright,2611.6,4090.0,-0.892,1.852,-1.255,0.498,-0.757,-0.832,0.609,-0.223,-0.723,0.859,0.135,-0.7,1.139,0.439,2014,-0.723,0.859,0.135
2013,2013-14,201149,Joakim Noah,7962.3,14022.2,-0.02,3.721,-3.188,5.567,2.379,-2.257,5.103,2.847,-1.737,4.854,3.117,-1.281,4.623,3.342,2014,-1.737,4.854,3.117
2013,2013-14,201150,Spencer Hawes,6209.8,10221.7,-0.047,1.732,-1.007,1.787,0.781,-0.549,1.326,0.777,-0.386,1.25,0.864,-0.279,1.276,0.998,2014,-0.386,1.25,0.864
2013,2013-14,201152,Thaddeus Young,7160.8,12055.1,1.047,0.771,0.756,1.267,2.023,0.835,0.634,1.469,0.863,0.431,1.294,0.883,0.351,1.233,2014,0.863,0.431,1.294
2013,2013-14,201155,Rodney Stuckey,4775.5,10382.0,1.198,-1.676,1.062,-0.967,0.095,0.842,-0.726,0.116,0.796,-0.726,0.07,0.812,-0.846,-0.035,2014,0.796,-0.726,0.07
2013,2013-14,201156,Nick Young,3741.8,7738.5,3.433,-1.497,2.453,-0.926,1.527,2.532,-1.045,1.486,2.702,-1.218,1.484,2.904,-1.418,1.486,2014,2.702,-1.218,1.484
2013,2013-14,201158,Marco Belinelli,5230.2,10747.5,1.756,0.075,1.235,-1.378,-0.143,1.063,-0.992,0.072,1.05,-0.727,0.323,1.113,-0.454,0.658,2014,1.05,-0.727,0.323
2013,2013-14,201160,Jason Smith,2037.9,4173.7,-2.978,2.888,-4.344,2.221,-2.123,-3.949,2.375,-1.574,-3.749,2.552,-1.197,-3.561,2.703,-0.858,2014,-3.749,2.552,-1.197
2013,2013-14,201162,Jared Dudley,4545.6,9749.4,0.639,-0.898,1.977,0.137,2.114,1.804,-0.081,1.723,1.73,-0.277,1.454,1.607,-0.489,1.119,2014,1.73,-0.277,1.454
2013,2013-14,201163,Wilson Chandler,4765.1,7815.1,1.559,-0.648,3.892,-1.3,2.592,3.552,-1.366,2.186,3.275,-1.319,1.956,2.936,-1.214,1.722,2014,3.275,-1.319,1.956
2013,2013-14,201166,Aaron Brooks,4207.2,6825.8,1.665,-1.04,3.403,-3.294,0.109,2.995,-2.81,0.185,2.752,-2.464,0.288,2.494,-2.088,0.406,2014,2.752,-2.464,0.288
2013,2013-14,201167,Arron Afflalo,6466.5,12156.0,2.181,-1.133,0.858,-2.0,-1.142,1.17,-1.851,-0.681,1.465,-1.744,-0.279,1.756,-1.606,0.15,2014,1.465,-1.744,-0.279
2013,2013-14,201168,Tiago Splitter,3409.5,8000.1,-1.448,1.782,-2.065,4.553,2.487,-1.927,3.749,1.822,-1.765,3.316,1.551,-1.6,2.919,1.319,2014,-1.765,3.316,1.551
2013,2013-14,201171,Carl Landry,582.4,5968.2,-2.768,1.557,-2.421,1.435,-0.985,-2.386,1.202,-1.184,-2.445,1.146,-1.299,-2.536,1.159,-1.377,2014,-2.445,1.146,-1.299
2013,2013-14,201175,Glen Davis,4472.6,8364.8,-2.525,2.112,-5.005,4.073,-0.932,-4.488,3.521,-0.967,-4.102,3.204,-0.898,-3.672,2.888,-0.785,2014,-4.102,3.204,-0.898
2013,2013-14,201177,Josh McRoberts,5857.7,8564.8,1.218,1.736,0.083,1.277,1.36,0.505,1.557,2.063,0.745,1.73,2.475,0.952,1.845,2.797,2014,0.745,1.73,2.475
2013,2013-14,201188,Marc Gasol,5933.8,14609.6,-0.588,4.332,-3.131,5.904,2.773,-2.726,5.359,2.633,-2.447,5.169,2.721,-2.137,5.04,2.904,2014,-2.447,5.169,2.721
2013,2013-14,201189,Aaron Gray,870.8,2604.9,-3.342,1.207,-4.552,1.49,-3.062,-4.093,1.252,-2.841,-3.869,1.186,-2.683,-3.687,1.156,-2.53,2014,-3.869,1.186,-2.683
2013,2013-14,201196,Ramon Sessions,6002.0,10602.7,2.075,-2.034,2.951,-1.757,1.194,2.747,-1.796,0.95,2.662,-1.837,0.825,2.551,-1.872,0.679,2014,2.662,-1.837,0.825
2013,2013-14,201202,Joel Anthony,465.4,4073.2,-4.42,2.017,-5.003,2.455,-2.548,-4.699,2.341,-2.358,-4.601,2.28,-2.321,-4.543,2.218,-2.325,2014,-4.601,2.28,-2.321
2013,2013-14,201203,Mustafa Shakur,28.7,104.9,-2.495,-4.897,-1.835,-3.438,-5.273,-2.305,-4.521,-6.826,-2.391,-4.732,-7.123,-2.434,-4.837,-7.271,2014,-2.391,-4.732,-7.123
2013,2013-14,201228,C.J. Watson,2967.6,7605.5,1.313,-0.266,1.356,0.209,1.565,1.222,0.116,1.338,1.204,0.074,1.278,1.215,0.035,1.25,2014,1.204,0.074,1.278
2013,2013-14,201229,Anthony Tolliver,3206.3,5878.9,0.382,0.497,1.299,1.973,3.273,1.042,1.406,2.448,0.886,1.117,2.003,0.724,0.887,1.611,2014,0.886,1.117,2.003
2013,2013-14,201563,Michael Beasley,2042.7,6600.3,-0.43,-0.918,-0.123,-1.403,-1.526,-0.512,-1.111,-1.623,-0.639,-1.016,-1.654,-0.671,-0.971,-1.642,2014,-0.639,-1.016,-1.654
2013,2013-14,201564,O.J. Mayo,3726.0,10252.5,1.037,-1.378,1.919,-3.047,-1.128,1.423,-2.676,-1.253,1.197,-2.431,-1.234,1.033,-2.167,-1.134,2014,1.197,-2.431,-1.234
2013,2013-14,201565,Derrick Rose,1911.9,5988.0,0.791,-3.548,4.874,-1.626,3.248,3.503,-2.199,1.304,2.714,-2.533,0.181,2.027,-2.829,-0.802,2014,2.714,-2.533,0.181
2013,2013-14,201566,Russell Westbrook,3418.7,13167.7,5.675,-2.381,4.58,-1.521,3.059,4.539,-1.549,2.99,4.667,-1.617,3.051,4.858,-1.713,3.145,2014,4.667,-1.617,3.051
2013,2013-14,201567,Kevin Love,7080.0,10589.6,4.786,0.748,4.162,-0.327,3.836,4.466,-0.246,4.22,4.646,-0.175,4.471,4.808,-0.064,4.744,2014,4.646,-0.175,4.471
2013,2013-14,201569,Eric Gordon,5419.2,8515.1,1.908,-1.387,4.72,-3.797,0.923,3.805,-3.449,0.356,3.268,-3.116,0.151,2.771,-2.704,0.067,2014,3.268,-3.116,0.151
2013,2013-14,201571,D.J. Augustin,4743.8,9335.1,3.57,-1.686,3.449,-1.349,2.101,2.634,-1.262,1.371,2.418,-1.281,1.136,2.43,-1.328,1.103,2014,2.418,-1.281,1.136
2013,2013-14,201572,Brook Lopez,1902.2,7502.5,0.871,2.129,0.369,3.048,3.417,0.261,2.61,2.871,0.256,2.458,2.714,0.308,2.346,2.655,2014,0.256,2.458,2.714
2013,2013-14,201573,Jerryd Bayless,4392.4,7992.4,1.576,-0.741,0.784,-1.535,-0.752,0.686,-1.21,-0.524,0.736,-1.013,-0.277,0.85,-0.849,0.001,2014,0.736,-1.013,-0.277
2013,2013-14,201574,Jason Thompson,4932.3,10349.9,-3.122,2.119,-0.704,3.189,2.484,-1.018,2.665,1.647,-1.35,2.399,1.049,-1.755,2.189,0.435,2014,-1.35,2.399,1.049
2013,2013-14,201575,Brandon Rush,1035.1,4198.7,-1.123,0.359,0.717,-1.691,-0.973,-0.01,-1.035,-1.046,-0.379,-0.652,-1.031,-0.671,-0.306,-0.978,2014,-0.379,-0.652,-1.031
2013,2013-14,201576,Anthony Randolph,1253.4,2647.7,-0.181,-1.031,-1.407,-2.271,-3.677,-0.616,-2.084,-2.7,-0.339,-1.843,-2.183,-0.195,-1.593,-1.787,2014,-0.339,-1.843,-2.183
2013,2013-14,201577,Robin Lopez,6727.3,10489.2,-2.048,3.15,-2.406,4.031,1.625,-1.892,3.524,1.633,-1.737,3.331,1.594,-1.707,3.219,1.512,2014,-1.737,3.331,1.594
2013,2013-14,201578,Marreese Speights,2527.3,6014.0,-2.128,0.534,-4.563,1.32,-3.244,-3.735,0.959,-2.776,-3.311,0.845,-2.467,-2.938,0.766,-2.172,2014,-3.311,0.845,-2.467
2013,2013-14,201579,Roy Hibbert,5962.6,12952.4,-2.985,3.857,-3.988,6.026,2.039,-3.211,4.994,1.783,-2.935,4.588,1.653,-2.807,4.321,1.514,2014,-2.935,4.588,1.653
2013,2013-14,201580,JaVale McGee,198.7,4593.7,-4.385,2.539,-2.876,0.811,-2.065,-2.988,1.043,-1.945,-3.221,1.311,-1.91,-3.519,1.633,-1.886,2014,-3.221,1.311,-1.91
2013,2013-14,201581,JJ Hickson,4578.9,9437.5,-1.429,0.776,-4.422,0.971,-3.451,-3.618,0.761,-2.857,-3.084,0.671,-2.413,-2.54,0.612,-1.927,2014,-3.084,0.671,-2.413
2013,2013-14,201582,Alexis Ajinca,2397.1,2255.1,-2.857,2.711,-3.505,2.822,-0.683,-3.052,2.637,-0.415,-2.907,2.598,-0.309,-2.841,2.584,-0.257,2014,-2.907,2.598,-0.309
2013,2013-14,201583,Ryan Anderson,2224.0,7825.9,2.96,0.33,2.176,1.34,3.517,2.272,1.119,3.391,2.318,1.032,3.35,2.407,0.908,3.315,2014,2.318,1.032,3.35
2013,2013-14,201584,Courtney Lee,5821.5,11295.3,1.419,-0.464,0.464,-0.671,-0.207,0.262,-0.459,-0.197,0.293,-0.366,-0.073,0.428,-0.304,0.124,2014,0.293,-0.366,-0.073
2013,2013-14,201585,Kosta Koufos,3630.6,6378.4,-2.813,2.102,-1.817,3.58,1.763,-1.801,3.144,1.343,-1.897,2.907,1.01,-2.061,2.675,0.615,2014,-1.897,2.907,1.01
2013,2013-14,201586,Serge Ibaka,6518.3,13373.3,-1.539,2.707,-1.805,4.663,2.858,-1.528,4.007,2.479,-1.487,3.7,2.212,-1.514,3.461,1.948,2014,-1.487,3.7,2.212
2013,2013-14,201587,Nicolas Batum,7730.7,14012.2,2.557,0.608,2.011,-1.042,0.969,2.141,-0.516,1.625,2.235,-0.165,2.07,2.304,0.146,2.45,2014,2.235,-0.165,2.07
2013,2013-14,201588,George Hill,5996.2,13365.1,1.353,1.042,1.68,1.5,3.18,1.317,1.625,2.943,1.233,1.63,2.864,1.222,1.593,2.815,2014,1.233,1.63,2.864
2013,2013-14,201589,Darrell Arthur,2857.3,5029.0,-2.682,1.446,-3.805,2.337,-1.469,-3.378,2.022,-1.355,-3.181,1.866,-1.314,-3.02,1.725,-1.295,2014,-3.181,1.866,-1.314
2013,2013-14,201591,DJ White,25.5,1439.5,-2.999,1.582,-4.142,2.21,-1.931,-3.841,1.774,-2.067,-3.645,1.637,-2.009,-3.447,1.574,-1.874,2014,-3.645,1.637,-2.009
2013,2013-14,201593,Nikola Pekovic,4119.0,7214.2,-0.001,1.55,-1.285,4.157,2.872,-0.508,3.354,2.846,-0.197,2.837,2.64,0.009,2.335,2.344,2014,-0.197,2.837,2.64
2013,2013-14,201595,Joey Dorsey,33.4,321.6,0.0,-0.0,-0.338,1.221,0.883,-0.121,0.314,0.193,-0.061,0.137,0.076,-0.029,0.049,0.02,2014,-0.061,0.137,0.076
2013,2013-14,201596,Mario Chalmers,5414.5,12690.3,1.823,0.683,1.078,1.205,2.283,1.256,1.092,2.347,1.423,1.051,2.474,1.554,1.016,2.57,2014,1.423,1.051,2.474
2013,2013-14,201599,DeAndre Jordan,8267.2,13507.1,-2.616,3.849,-2.959,3.021,0.062,-2.729,3.021,0.292,-2.657,3.128,0.471,-2.635,3.274,0.639,2014,-2.657,3.128,0.471
2013,2013-14,201600,Omer Asik,2609.5,7181.9,-3.31,1.734,-4.101,6.277,2.175,-3.748,4.928,1.18,-3.545,4.092,0.547,-3.384,3.322,-0.062,2014,-3.545,4.092,0.547
2013,2013-14,201601,Luc Mbah a Moute,2390.2,6684.5,-2.223,0.099,-1.653,1.863,0.21,-2.012,1.416,-0.596,-2.145,1.112,-1.033,-2.206,0.793,-1.413,2014,-2.145,1.112,-1.033
2013,2013-14,201604,Chris Douglas-Roberts,2502.6,3391.8,1.839,-1.274,-0.465,0.425,-0.04,0.077,-0.22,-0.143,0.548,-0.565,-0.017,1.002,-0.836,0.166,2014,0.548,-0.565,-0.017
2013,2013-14,201609,Goran Dragic,4923.1,9480.4,4.776,-0.893,4.14,0.294,4.434,4.122,-0.073,4.049,4.189,-0.262,3.927,4.307,-0.424,3.883,2014,4.189,-0.262,3.927
2013,2013-14,201627,Anthony Morrow,3474.1,6157.3,1.1,-0.713,2.988,0.188,3.175,2.418,-0.128,2.29,2.046,-0.334,1.712,1.696,-0.518,1.178,2014,2.046,-0.334,1.712
2013,2013-14,201785,Othyus Jeffers,116.8,290.1,-1.012,-3.239,1.363,-1.124,0.238,-0.188,-2.55,-2.738,-0.557,-2.893,-3.45,-0.764,-3.078,-3.842,2014,-0.557,-2.893,-3.45
2013,2013-14,201858,Cartier Martin,2151.8,3403.6,0.451,0.004,1.341,-0.2,1.142,0.733,0.027,0.76,0.52,0.093,0.613,0.41,0.104,0.514,2014,0.52,0.093,0.613
2013,2013-14,201880,Greg Stiemsma,2446.1,4280.7,-4.38,4.206,-5.381,4.374,-1.007,-4.966,4.23,-0.736,-4.763,4.19,-0.573,-4.599,4.167,-0.432,2014,-4.763,4.19,-0.573
2013,2013-14,201933,Blake Griffin,8415.3,15049.0,2.477,0.855,1.537,2.137,3.675,1.979,1.609,3.589,2.147,1.316,3.462,2.245,1.065,3.31,2014,2.147,1.316,3.462
2013,2013-14,201934,Hasheem Thabeet,481.1,1969.0,-4.163,1.114,-4.427,1.732,-2.695,-4.444,1.391,-3.053,-4.395,1.293,-3.102,-4.322,1.228,-3.094,2014,-4.395,1.293,-3.102
2013,2013-14,201935,James Harden,8440.9,15415.6,6.842,-2.684,8.069,-3.618,4.451,7.83,-3.293,4.537,7.652,-3.053,4.598,7.455,-2.835,4.619,2014,7.652,-3.053,4.598
2013,2013-14,201936,Tyreke Evans,5276.1,10596.3,1.364,-1.147,1.531,-3.044,-1.513,1.567,-2.791,-1.224,1.61,-2.582,-0.972,1.622,-2.313,-0.691,2014,1.61,-2.582,-0.972
2013,2013-14,201937,Ricky Rubio,6438.5,8604.7,2.149,1.601,3.874,2.68,6.554,3.258,2.117,5.375,3.03,1.817,4.847,2.854,1.587,4.442,2014,3.03,1.817,4.847
2013,2013-14,201939,Stephen Curry,9044.0,15139.3,7.051,-1.268,9.495,-2.002,7.493,8.841,-1.618,7.224,8.49,-1.422,7.068,8.151,-1.266,6.885,2014,8.49,-1.422,7.068
2013,2013-14,201941,Jordan Hill,3435.7,4689.8,-1.671,2.392,-3.087,0.812,-2.276,-2.507,0.863,-1.644,-2.188,1.054,-1.134,-1.929,1.321,-0.608,2014,-2.188,1.054,-1.134
2013,2013-14,201942,DeMar DeRozan,7825.7,14293.5,2.322,-0.266,1.116,-1.106,0.01,1.104,-0.807,0.297,1.222,-0.649,0.573,1.402,-0.509,0.893,2014,1.222,-0.649,0.573
2013,2013-14,201943,Brandon Jennings,6737.0,13181.5,4.745,-2.05,5.319,-4.52,0.799,5.113,-3.688,1.425,5.077,-3.286,1.791,5.048,-2.956,2.092,2014,5.077,-3.286,1.791
2013,2013-14,201945,Gerald Henderson,6076.3,10293.6,-0.558,0.614,-0.168,-0.262,-0.43,-0.384,0.084,-0.3,-0.472,0.314,-0.157,-0.542,0.524,-0.017,2014,-0.472,0.314,-0.157
2013,2013-14,201946,Tyler Hansbrough,2558.9,6222.8,-1.891,1.773,-2.742,2.254,-0.489,-2.54,1.989,-0.551,-2.446,1.947,-0.499,-2.341,1.933,-0.408,2014,-2.446,1.947,-0.499
2013,2013-14,201947,Earl Clark,1946.5,4268.5,-1.556,-0.103,-5.301,-1.781,-7.081,-4.057,-1.476,-5.533,-3.256,-1.172,-4.428,-2.558,-0.846,-3.404,2014,-3.256,-1.172,-4.428
